,value,series_name,date
172,23.523,PCE,1973-05-01
173,23.658,PCE,1973-06-01
174,23.744,PCE,1973-07-01
175,24.017,PCE,1973-08-01
176,24.113,PCE,1973-09-01
177,24.249,PCE,1973-10-01
178,24.448,PCE,1973-11-01
179,24.649,PCE,1973-12-01
180,24.885,PCE,1974-01-01
181,25.175,PCE,1974-02-01
182,25.467,PCE,1974-03-01
183,25.647,PCE,1974-04-01
184,25.900,PCE,1974-05-01
185,26.119,PCE,1974-06-01
186,26.312,PCE,1974-07-01
187,26.587,PCE,1974-08-01
188,26.863,PCE,1974-09-01
189,27.056,PCE,1974-10-01
190,27.259,PCE,1974-11-01
191,27.474,PCE,1974-12-01
192,27.645,PCE,1975-01-01
193,27.795,PCE,1975-02-01
194,27.889,PCE,1975-03-01
195,27.984,PCE,1975-04-01
196,28.095,PCE,1975-05-01
197,28.271,PCE,1975-06-01
198,28.514,PCE,1975-07-01
199,28.637,PCE,1975-08-01
200,28.779,PCE,1975-09-01
201,28.946,PCE,1975-10-01
202,29.132,PCE,1975-11-01
203,29.293,PCE,1975-12-01
204,29.405,PCE,1976-01-01
205,29.442,PCE,1976-02-01
206,29.486,PCE,1976-03-01
207,29.553,PCE,1976-04-01
208,29.695,PCE,1976-05-01
209,29.824,PCE,1976-06-01
210,29.975,PCE,1976-07-01
211,30.140,PCE,1976-08-01
212,30.310,PCE,1976-09-01
213,30.469,PCE,1976-10-01
214,30.607,PCE,1976-11-01
215,30.778,PCE,1976-12-01
216,30.957,PCE,1977-01-01
217,31.199,PCE,1977-02-01
218,31.356,PCE,1977-03-01
219,31.538,PCE,1977-04-01
220,31.698,PCE,1977-05-01
221,31.875,PCE,1977-06-01
222,32.041,PCE,1977-07-01
223,32.190,PCE,1977-08-01
224,32.311,PCE,1977-09-01
225,32.461,PCE,1977-10-01
226,32.648,PCE,1977-11-01
227,32.806,PCE,1977-12-01
228,33.000,PCE,1978-01-01
229,33.153,PCE,1978-02-01
230,33.368,PCE,1978-03-01
231,33.621,PCE,1978-04-01
232,33.861,PCE,1978-05-01
233,34.082,PCE,1978-06-01
234,34.269,PCE,1978-07-01
235,34.442,PCE,1978-08-01
236,34.638,PCE,1978-09-01
237,34.913,PCE,1978-10-01
238,35.112,PCE,1978-11-01
239,35.276,PCE,1978-12-01
240,35.542,PCE,1979-01-01
241,35.732,PCE,1979-02-01
242,36.011,PCE,1979-03-01
243,36.386,PCE,1979-04-01
244,36.763,PCE,1979-05-01
245,37.066,PCE,1979-06-01
246,37.349,PCE,1979-07-01
247,37.635,PCE,1979-08-01
248,37.967,PCE,1979-09-01
249,38.276,PCE,1979-10-01
250,38.542,PCE,1979-11-01
251,38.866,PCE,1979-12-01
252,39.273,PCE,1980-01-01
253,39.699,PCE,1980-02-01
254,40.186,PCE,1980-03-01
255,40.396,PCE,1980-04-01
256,40.710,PCE,1980-05-01
257,40.967,PCE,1980-06-01
258,41.285,PCE,1980-07-01
259,41.629,PCE,1980-08-01
260,42.014,PCE,1980-09-01
261,42.351,PCE,1980-10-01
262,42.696,PCE,1980-11-01
263,42.973,PCE,1980-12-01
264,43.386,PCE,1981-01-01
265,43.825,PCE,1981-02-01
266,44.130,PCE,1981-03-01
267,44.323,PCE,1981-04-01
268,44.522,PCE,1981-05-01
269,44.699,PCE,1981-06-01
270,44.969,PCE,1981-07-01
271,45.250,PCE,1981-08-01
272,45.524,PCE,1981-09-01
273,45.730,PCE,1981-10-01
274,45.976,PCE,1981-11-01
275,46.118,PCE,1981-12-01
276,46.392,PCE,1982-01-01
277,46.531,PCE,1982-02-01
278,46.651,PCE,1982-03-01
279,46.675,PCE,1982-04-01
280,46.951,PCE,1982-05-01
281,47.292,PCE,1982-06-01
282,47.572,PCE,1982-07-01
283,47.720,PCE,1982-08-01
284,47.852,PCE,1982-09-01
285,48.121,PCE,1982-10-01
286,48.265,PCE,1982-11-01
287,48.338,PCE,1982-12-01
288,48.564,PCE,1983-01-01
289,48.646,PCE,1983-02-01
290,48.709,PCE,1983-03-01
291,48.931,PCE,1983-04-01
292,49.070,PCE,1983-05-01
293,49.253,PCE,1983-06-01
294,49.530,PCE,1983-07-01
295,49.743,PCE,1983-08-01
296,49.916,PCE,1983-09-01
297,50.002,PCE,1983-10-01
298,50.072,PCE,1983-11-01
299,50.100,PCE,1983-12-01
300,50.318,PCE,1984-01-01
301,50.656,PCE,1984-02-01
302,50.823,PCE,1984-03-01
303,51.016,PCE,1984-04-01
304,51.080,PCE,1984-05-01
305,51.171,PCE,1984-06-01
306,51.354,PCE,1984-07-01
307,51.512,PCE,1984-08-01
308,51.582,PCE,1984-09-01
309,51.704,PCE,1984-10-01
310,51.776,PCE,1984-11-01
311,51.922,PCE,1984-12-01
312,52.182,PCE,1985-01-01
313,52.424,PCE,1985-02-01
314,52.629,PCE,1985-03-01
315,52.706,PCE,1985-04-01
316,52.831,PCE,1985-05-01
317,52.974,PCE,1985-06-01
318,53.104,PCE,1985-07-01
319,53.280,PCE,1985-08-01
320,53.370,PCE,1985-09-01
321,53.459,PCE,1985-10-01
322,53.614,PCE,1985-11-01
323,53.795,PCE,1985-12-01
324,54.042,PCE,1986-01-01
325,54.042,PCE,1986-02-01
326,53.924,PCE,1986-03-01
327,53.813,PCE,1986-04-01
328,53.912,PCE,1986-05-01
329,54.112,PCE,1986-06-01
330,54.126,PCE,1986-07-01
331,54.194,PCE,1986-08-01
332,54.371,PCE,1986-09-01
333,54.469,PCE,1986-10-01
334,54.566,PCE,1986-11-01
335,54.640,PCE,1986-12-01
336,54.895,PCE,1987-01-01
337,55.088,PCE,1987-02-01
338,55.233,PCE,1987-03-01
339,55.439,PCE,1987-04-01
340,55.580,PCE,1987-05-01
341,55.791,PCE,1987-06-01
342,55.919,PCE,1987-07-01
343,56.140,PCE,1987-08-01
344,56.329,PCE,1987-09-01
345,56.508,PCE,1987-10-01
346,56.616,PCE,1987-11-01
347,56.720,PCE,1987-12-01
348,56.941,PCE,1988-01-01
349,57.024,PCE,1988-02-01
350,57.221,PCE,1988-03-01
351,57.499,PCE,1988-04-01
352,57.666,PCE,1988-05-01
353,57.912,PCE,1988-06-01
354,58.193,PCE,1988-07-01
355,58.366,PCE,1988-08-01
356,58.650,PCE,1988-09-01
357,58.841,PCE,1988-10-01
358,58.978,PCE,1988-11-01
359,59.162,PCE,1988-12-01
360,59.465,PCE,1989-01-01
361,59.663,PCE,1989-02-01
362,59.885,PCE,1989-03-01
363,60.284,PCE,1989-04-01
364,60.504,PCE,1989-05-01
365,60.637,PCE,1989-06-01
366,60.782,PCE,1989-07-01
367,60.789,PCE,1989-08-01
368,60.924,PCE,1989-09-01
369,61.162,PCE,1989-10-01
370,61.296,PCE,1989-11-01
371,61.473,PCE,1989-12-01
372,61.939,PCE,1990-01-01
373,62.212,PCE,1990-02-01
374,62.446,PCE,1990-03-01
375,62.577,PCE,1990-04-01
376,62.718,PCE,1990-05-01
377,62.995,PCE,1990-06-01
378,63.151,PCE,1990-07-01
379,63.571,PCE,1990-08-01
380,63.961,PCE,1990-09-01
381,64.327,PCE,1990-10-01
382,64.409,PCE,1990-11-01
383,64.469,PCE,1990-12-01
384,64.714,PCE,1991-01-01
385,64.747,PCE,1991-02-01
386,64.760,PCE,1991-03-01
387,64.878,PCE,1991-04-01
388,65.147,PCE,1991-05-01
389,65.257,PCE,1991-06-01
390,65.360,PCE,1991-07-01
391,65.511,PCE,1991-08-01
392,65.737,PCE,1991-09-01
393,65.860,PCE,1991-10-01
394,66.005,PCE,1991-11-01
395,66.170,PCE,1991-12-01
396,66.260,PCE,1992-01-01
397,66.428,PCE,1992-02-01
398,66.589,PCE,1992-03-01
399,66.769,PCE,1992-04-01
400,66.857,PCE,1992-05-01
401,66.976,PCE,1992-06-01
402,67.197,PCE,1992-07-01
403,67.287,PCE,1992-08-01
404,67.397,PCE,1992-09-01
405,67.635,PCE,1992-10-01
406,67.768,PCE,1992-11-01
407,67.886,PCE,1992-12-01
408,68.052,PCE,1993-01-01
409,68.154,PCE,1993-02-01
410,68.294,PCE,1993-03-01
411,68.475,PCE,1993-04-01
412,68.687,PCE,1993-05-01
413,68.711,PCE,1993-06-01
414,68.820,PCE,1993-07-01
415,68.938,PCE,1993-08-01
416,69.010,PCE,1993-09-01
417,69.227,PCE,1993-10-01
418,69.358,PCE,1993-11-01
419,69.374,PCE,1993-12-01
420,69.397,PCE,1994-01-01
421,69.558,PCE,1994-02-01
422,69.750,PCE,1994-03-01
423,69.832,PCE,1994-04-01
424,69.933,PCE,1994-05-01
425,70.104,PCE,1994-06-01
426,70.325,PCE,1994-07-01
427,70.486,PCE,1994-08-01
428,70.565,PCE,1994-09-01
429,70.684,PCE,1994-10-01
430,70.819,PCE,1994-11-01
431,70.865,PCE,1994-12-01
432,71.008,PCE,1995-01-01
433,71.134,PCE,1995-02-01
434,71.265,PCE,1995-03-01
435,71.453,PCE,1995-04-01
436,71.563,PCE,1995-05-01
437,71.633,PCE,1995-06-01
438,71.722,PCE,1995-07-01
439,71.877,PCE,1995-08-01
440,71.926,PCE,1995-09-01
441,72.113,PCE,1995-10-01
442,72.111,PCE,1995-11-01
443,72.249,PCE,1995-12-01
444,72.410,PCE,1996-01-01
445,72.524,PCE,1996-02-01
446,72.743,PCE,1996-03-01
447,72.961,PCE,1996-04-01
448,73.087,PCE,1996-05-01
449,73.086,PCE,1996-06-01
450,73.241,PCE,1996-07-01
451,73.310,PCE,1996-08-01
452,73.517,PCE,1996-09-01
453,73.740,PCE,1996-10-01
454,73.871,PCE,1996-11-01
455,73.956,PCE,1996-12-01
456,74.052,PCE,1997-01-01
457,74.208,PCE,1997-02-01
458,74.286,PCE,1997-03-01
459,74.359,PCE,1997-04-01
460,74.324,PCE,1997-05-01
461,74.420,PCE,1997-06-01
462,74.464,PCE,1997-07-01
463,74.524,PCE,1997-08-01
464,74.704,PCE,1997-09-01
465,74.801,PCE,1997-10-01
466,74.804,PCE,1997-11-01
467,74.788,PCE,1997-12-01
468,74.825,PCE,1998-01-01
469,74.787,PCE,1998-02-01
470,74.799,PCE,1998-03-01
471,74.891,PCE,1998-04-01
472,74.994,PCE,1998-05-01
473,74.931,PCE,1998-06-01
474,75.116,PCE,1998-07-01
475,75.220,PCE,1998-08-01
476,75.176,PCE,1998-09-01
477,75.341,PCE,1998-10-01
478,75.345,PCE,1998-11-01
479,75.420,PCE,1998-12-01
480,75.527,PCE,1999-01-01
481,75.484,PCE,1999-02-01
482,75.541,PCE,1999-03-01
483,75.906,PCE,1999-04-01
484,75.955,PCE,1999-05-01
485,75.979,PCE,1999-06-01
486,76.181,PCE,1999-07-01
487,76.319,PCE,1999-08-01
488,76.593,PCE,1999-09-01
489,76.723,PCE,1999-10-01
490,76.792,PCE,1999-11-01
491,76.970,PCE,1999-12-01
492,77.180,PCE,2000-01-01
493,77.422,PCE,2000-02-01
494,77.755,PCE,2000-03-01
495,77.690,PCE,2000-04-01
496,77.755,PCE,2000-05-01
497,78.019,PCE,2000-06-01
498,78.214,PCE,2000-07-01
499,78.209,PCE,2000-08-01
500,78.545,PCE,2000-09-01
501,78.652,PCE,2000-10-01
502,78.762,PCE,2000-11-01
503,78.883,PCE,2000-12-01
504,79.265,PCE,2001-01-01
505,79.388,PCE,2001-02-01
506,79.395,PCE,2001-03-01
507,79.534,PCE,2001-04-01
508,79.743,PCE,2001-05-01
509,79.885,PCE,2001-06-01
510,79.858,PCE,2001-07-01
511,79.848,PCE,2001-08-01
512,79.577,PCE,2001-09-01
513,79.857,PCE,2001-10-01
514,79.803,PCE,2001-11-01
515,79.721,PCE,2001-12-01
516,79.793,PCE,2002-01-01
517,79.926,PCE,2002-02-01
518,80.144,PCE,2002-03-01
519,80.479,PCE,2002-04-01
520,80.531,PCE,2002-05-01
521,80.632,PCE,2002-06-01
522,80.810,PCE,2002-07-01
523,80.969,PCE,2002-08-01
524,81.115,PCE,2002-09-01
525,81.262,PCE,2002-10-01
526,81.343,PCE,2002-11-01
527,81.421,PCE,2002-12-01
528,81.664,PCE,2003-01-01
529,82.009,PCE,2003-02-01
530,82.219,PCE,2003-03-01
531,82.080,PCE,2003-04-01
532,81.986,PCE,2003-05-01
533,82.074,PCE,2003-06-01
534,82.315,PCE,2003-07-01
535,82.593,PCE,2003-08-01
536,82.852,PCE,2003-09-01
537,82.862,PCE,2003-10-01
538,82.967,PCE,2003-11-01
539,83.150,PCE,2003-12-01
540,83.471,PCE,2004-01-01
541,83.649,PCE,2004-02-01
542,83.778,PCE,2004-03-01
543,83.934,PCE,2004-04-01
544,84.206,PCE,2004-05-01
545,84.447,PCE,2004-06-01
546,84.525,PCE,2004-07-01
547,84.569,PCE,2004-08-01
548,84.735,PCE,2004-09-01
549,85.099,PCE,2004-10-01
550,85.427,PCE,2004-11-01
551,85.473,PCE,2004-12-01
552,85.585,PCE,2005-01-01
553,85.823,PCE,2005-02-01
554,86.080,PCE,2005-03-01
555,86.321,PCE,2005-04-01
556,86.370,PCE,2005-05-01
557,86.423,PCE,2005-06-01
558,86.790,PCE,2005-07-01
559,87.140,PCE,2005-08-01
560,87.981,PCE,2005-09-01
561,88.121,PCE,2005-10-01
562,87.938,PCE,2005-11-01
563,87.938,PCE,2005-12-01
564,88.364,PCE,2006-01-01
565,88.417,PCE,2006-02-01
566,88.588,PCE,2006-03-01
567,88.999,PCE,2006-04-01
568,89.239,PCE,2006-05-01
569,89.459,PCE,2006-06-01
570,89.765,PCE,2006-07-01
571,90.047,PCE,2006-08-01
572,89.812,PCE,2006-09-01
573,89.599,PCE,2006-10-01
574,89.630,PCE,2006-11-01
575,89.949,PCE,2006-12-01
576,90.249,PCE,2007-01-01
577,90.529,PCE,2007-02-01
578,90.861,PCE,2007-03-01
579,91.074,PCE,2007-04-01
580,91.339,PCE,2007-05-01
581,91.532,PCE,2007-06-01
582,91.672,PCE,2007-07-01
583,91.734,PCE,2007-08-01
584,92.088,PCE,2007-09-01
585,92.367,PCE,2007-10-01
586,92.856,PCE,2007-11-01
587,93.072,PCE,2007-12-01
588,93.307,PCE,2008-01-01
589,93.492,PCE,2008-02-01
590,93.760,PCE,2008-03-01
591,93.934,PCE,2008-04-01
592,94.337,PCE,2008-05-01
593,95.021,PCE,2008-06-01
594,95.463,PCE,2008-07-01
595,95.386,PCE,2008-08-01
596,95.465,PCE,2008-09-01
597,94.835,PCE,2008-10-01
598,93.716,PCE,2008-11-01
599,93.192,PCE,2008-12-01
600,93.203,PCE,2009-01-01
601,93.369,PCE,2009-02-01
602,93.267,PCE,2009-03-01
603,93.401,PCE,2009-04-01
604,93.498,PCE,2009-05-01
605,94.053,PCE,2009-06-01
606,94.063,PCE,2009-07-01
607,94.336,PCE,2009-08-01
608,94.489,PCE,2009-09-01
609,94.847,PCE,2009-10-01
610,95.084,PCE,2009-11-01
611,95.140,PCE,2009-12-01
612,95.348,PCE,2010-01-01
613,95.345,PCE,2010-02-01
614,95.480,PCE,2010-03-01
615,95.532,PCE,2010-04-01
616,95.562,PCE,2010-05-01
617,95.522,PCE,2010-06-01
618,95.604,PCE,2010-07-01
619,95.735,PCE,2010-08-01
620,95.830,PCE,2010-09-01
621,96.135,PCE,2010-10-01
622,96.327,PCE,2010-11-01
623,96.545,PCE,2010-12-01
624,96.835,PCE,2011-01-01
625,97.105,PCE,2011-02-01
626,97.496,PCE,2011-03-01
627,97.908,PCE,2011-04-01
628,98.206,PCE,2011-05-01
629,98.186,PCE,2011-06-01
630,98.353,PCE,2011-07-01
631,98.584,PCE,2011-08-01
632,98.723,PCE,2011-09-01
633,98.725,PCE,2011-10-01
634,98.928,PCE,2011-11-01
635,98.984,PCE,2011-12-01
636,99.323,PCE,2012-01-01
637,99.545,PCE,2012-02-01
638,99.735,PCE,2012-03-01
639,99.866,PCE,2012-04-01
640,99.754,PCE,2012-05-01
641,99.704,PCE,2012-06-01
642,99.740,PCE,2012-07-01
643,100.075,PCE,2012-08-01
644,100.379,PCE,2012-09-01
645,100.677,PCE,2012-10-01
646,100.609,PCE,2012-11-01
647,100.593,PCE,2012-12-01
648,100.787,PCE,2013-01-01
649,101.156,PCE,2013-02-01
650,101.023,PCE,2013-03-01
651,100.944,PCE,2013-04-01
652,101.010,PCE,2013-05-01
653,101.228,PCE,2013-06-01
654,101.354,PCE,2013-07-01
655,101.510,PCE,2013-08-01
656,101.550,PCE,2013-09-01
657,101.722,PCE,2013-10-01
658,101.881,PCE,2013-11-01
659,102.084,PCE,2013-12-01
660,102.278,PCE,2014-01-01
661,102.338,PCE,2014-02-01
662,102.543,PCE,2014-03-01
663,102.742,PCE,2014-04-01
664,102.919,PCE,2014-05-01
665,103.035,PCE,2014-06-01
666,103.190,PCE,2014-07-01
667,103.177,PCE,2014-08-01
668,103.203,PCE,2014-09-01
669,103.177,PCE,2014-10-01
670,103.098,PCE,2014-11-01
671,102.940,PCE,2014-12-01
672,102.465,PCE,2015-01-01
673,102.634,PCE,2015-02-01
674,102.831,PCE,2015-03-01
675,102.910,PCE,2015-04-01
676,103.156,PCE,2015-05-01
677,103.356,PCE,2015-06-01
678,103.441,PCE,2015-07-01
679,103.442,PCE,2015-08-01
680,103.289,PCE,2015-09-01
681,103.274,PCE,2015-10-01
682,103.337,PCE,2015-11-01
683,103.253,PCE,2015-12-01
684,103.306,PCE,2016-01-01
685,103.242,PCE,2016-02-01
686,103.481,PCE,2016-03-01
687,103.823,PCE,2016-04-01
688,103.977,PCE,2016-05-01
689,104.175,PCE,2016-06-01
690,104.218,PCE,2016-07-01
691,104.374,PCE,2016-08-01
692,104.555,PCE,2016-09-01
693,104.786,PCE,2016-10-01
694,104.826,PCE,2016-11-01
695,105.017,PCE,2016-12-01
696,105.410,PCE,2017-01-01
697,105.502,PCE,2017-02-01
698,105.448,PCE,2017-03-01
699,105.732,PCE,2017-04-01
700,105.703,PCE,2017-05-01
701,105.818,PCE,2017-06-01
702,105.844,PCE,2017-07-01
703,106.074,PCE,2017-08-01
704,106.520,PCE,2017-09-01
705,106.692,PCE,2017-10-01
706,106.880,PCE,2017-11-01
707,106.995,PCE,2017-12-01
708,107.354,PCE,2018-01-01
709,107.574,PCE,2018-02-01
710,107.744,PCE,2018-03-01
711,108.008,PCE,2018-04-01
712,108.203,PCE,2018-05-01
713,108.341,PCE,2018-06-01
714,108.427,PCE,2018-07-01
715,108.491,PCE,2018-08-01
716,108.720,PCE,2018-09-01
717,108.947,PCE,2018-10-01
718,109.023,PCE,2018-11-01
719,108.990,PCE,2018-12-01
720,108.930,PCE,2019-01-01
721,109.036,PCE,2019-02-01
722,109.333,PCE,2019-03-01
723,109.759,PCE,2019-04-01
724,109.827,PCE,2019-05-01
725,109.920,PCE,2019-06-01
726,110.074,PCE,2019-07-01
727,110.133,PCE,2019-08-01
728,110.215,PCE,2019-09-01
729,110.479,PCE,2019-10-01
730,110.568,PCE,2019-11-01
731,110.789,PCE,2019-12-01
732,111.002,PCE,2020-01-01
733,111.071,PCE,2020-02-01
734,110.802,PCE,2020-03-01
735,110.213,PCE,2020-04-01
736,110.385,PCE,2020-05-01
737,110.918,PCE,2020-06-01
738,111.221,PCE,2020-07-01
739,111.563,PCE,2020-08-01
740,111.736,PCE,2020-09-01
741,111.775,PCE,2020-10-01
742,111.790,PCE,2020-11-01
743,112.220,PCE,2020-12-01
744,112.570,PCE,2021-01-01
745,112.878,PCE,2021-02-01
746,113.518,PCE,2021-03-01
747,114.161,PCE,2021-04-01
748,114.767,PCE,2021-05-01
749,115.388,PCE,2021-06-01
750,115.827,PCE,2021-07-01
751,116.269,PCE,2021-08-01
752,116.679,PCE,2021-09-01
753,117.416,PCE,2021-10-01
3770,16.688,core_PCE,1959-01-01
3771,16.701,core_PCE,1959-02-01
3772,16.719,core_PCE,1959-03-01
3773,16.762,core_PCE,1959-04-01
3774,16.783,core_PCE,1959-05-01
3775,16.832,core_PCE,1959-06-01
3776,16.871,core_PCE,1959-07-01
3777,16.899,core_PCE,1959-08-01
3778,16.943,core_PCE,1959-09-01
3779,16.972,core_PCE,1959-10-01
3780,17.003,core_PCE,1959-11-01
3781,17.029,core_PCE,1959-12-01
3782,17.033,core_PCE,1960-01-01
3783,17.065,core_PCE,1960-02-01
3784,17.067,core_PCE,1960-03-01
3785,17.098,core_PCE,1960-04-01
3786,17.125,core_PCE,1960-05-01
3787,17.136,core_PCE,1960-06-01
3788,17.166,core_PCE,1960-07-01
3789,17.191,core_PCE,1960-08-01
3790,17.204,core_PCE,1960-09-01
3791,17.214,core_PCE,1960-10-01
3792,17.260,core_PCE,1960-11-01
3793,17.255,core_PCE,1960-12-01
3794,17.259,core_PCE,1961-01-01
3795,17.276,core_PCE,1961-02-01
3796,17.282,core_PCE,1961-03-01
3797,17.306,core_PCE,1961-04-01
3798,17.328,core_PCE,1961-05-01
3799,17.354,core_PCE,1961-06-01
3800,17.381,core_PCE,1961-07-01
3801,17.399,core_PCE,1961-08-01
3802,17.434,core_PCE,1961-09-01
3803,17.440,core_PCE,1961-10-01
3804,17.443,core_PCE,1961-11-01
3805,17.458,core_PCE,1961-12-01
3806,17.478,core_PCE,1962-01-01
3807,17.507,core_PCE,1962-02-01
3808,17.548,core_PCE,1962-03-01
3809,17.551,core_PCE,1962-04-01
3810,17.576,core_PCE,1962-05-01
3811,17.608,core_PCE,1962-06-01
3812,17.623,core_PCE,1962-07-01
3813,17.626,core_PCE,1962-08-01
3814,17.660,core_PCE,1962-09-01
3815,17.659,core_PCE,1962-10-01
3816,17.672,core_PCE,1962-11-01
3817,17.677,core_PCE,1962-12-01
3818,17.711,core_PCE,1963-01-01
3819,17.731,core_PCE,1963-02-01
3820,17.742,core_PCE,1963-03-01
3821,17.763,core_PCE,1963-04-01
3822,17.795,core_PCE,1963-05-01
3823,17.826,core_PCE,1963-06-01
3824,17.842,core_PCE,1963-07-01
3825,17.858,core_PCE,1963-08-01
3826,17.890,core_PCE,1963-09-01
3827,17.930,core_PCE,1963-10-01
3828,17.947,core_PCE,1963-11-01
3829,17.972,core_PCE,1963-12-01
3830,17.997,core_PCE,1964-01-01
3831,18.031,core_PCE,1964-02-01
3832,18.048,core_PCE,1964-03-01
3833,18.065,core_PCE,1964-04-01
3834,18.080,core_PCE,1964-05-01
3835,18.093,core_PCE,1964-06-01
3836,18.111,core_PCE,1964-07-01
3837,18.135,core_PCE,1964-08-01
3838,18.143,core_PCE,1964-09-01
3839,18.149,core_PCE,1964-10-01
3840,18.176,core_PCE,1964-11-01
3841,18.201,core_PCE,1964-12-01
3842,18.226,core_PCE,1965-01-01
3843,18.248,core_PCE,1965-02-01
3844,18.258,core_PCE,1965-03-01
3845,18.280,core_PCE,1965-04-01
3846,18.314,core_PCE,1965-05-01
3847,18.309,core_PCE,1965-06-01
3848,18.327,core_PCE,1965-07-01
3849,18.362,core_PCE,1965-08-01
3850,18.384,core_PCE,1965-09-01
3851,18.377,core_PCE,1965-10-01
3852,18.411,core_PCE,1965-11-01
3853,18.467,core_PCE,1965-12-01
3854,18.473,core_PCE,1966-01-01
3855,18.518,core_PCE,1966-02-01
3856,18.542,core_PCE,1966-03-01
3857,18.608,core_PCE,1966-04-01
3858,18.657,core_PCE,1966-05-01
3859,18.718,core_PCE,1966-06-01
3860,18.773,core_PCE,1966-07-01
3861,18.807,core_PCE,1966-08-01
3862,18.865,core_PCE,1966-09-01
3863,18.927,core_PCE,1966-10-01
3864,18.975,core_PCE,1966-11-01
3865,19.032,core_PCE,1966-12-01
3866,19.050,core_PCE,1967-01-01
3867,19.084,core_PCE,1967-02-01
3868,19.113,core_PCE,1967-03-01
3869,19.165,core_PCE,1967-04-01
3870,19.208,core_PCE,1967-05-01
3871,19.257,core_PCE,1967-06-01
3872,19.322,core_PCE,1967-07-01
3873,19.382,core_PCE,1967-08-01
3874,19.450,core_PCE,1967-09-01
3875,19.523,core_PCE,1967-10-01
3876,19.585,core_PCE,1967-11-01
3877,19.633,core_PCE,1967-12-01
3878,19.720,core_PCE,1968-01-01
3879,19.805,core_PCE,1968-02-01
3880,19.884,core_PCE,1968-03-01
3881,19.957,core_PCE,1968-04-01
3882,20.033,core_PCE,1968-05-01
3883,20.111,core_PCE,1968-06-01
3884,20.178,core_PCE,1968-07-01
3885,20.257,core_PCE,1968-08-01
3886,20.339,core_PCE,1968-09-01
3887,20.422,core_PCE,1968-10-01
3888,20.498,core_PCE,1968-11-01
3889,20.560,core_PCE,1968-12-01
3890,20.638,core_PCE,1969-01-01
3891,20.709,core_PCE,1969-02-01
3892,20.805,core_PCE,1969-03-01
3893,20.886,core_PCE,1969-04-01
3894,20.969,core_PCE,1969-05-01
3895,21.041,core_PCE,1969-06-01
3896,21.139,core_PCE,1969-07-01
3897,21.199,core_PCE,1969-08-01
3898,21.284,core_PCE,1969-09-01
3899,21.375,core_PCE,1969-10-01
3900,21.457,core_PCE,1969-11-01
3901,21.537,core_PCE,1969-12-01
3902,21.608,core_PCE,1970-01-01
3903,21.691,core_PCE,1970-02-01
3904,21.772,core_PCE,1970-03-01
3905,21.857,core_PCE,1970-04-01
3906,21.934,core_PCE,1970-05-01
3907,22.014,core_PCE,1970-06-01
3908,22.098,core_PCE,1970-07-01
3909,22.174,core_PCE,1970-08-01
3910,22.267,core_PCE,1970-09-01
3911,22.376,core_PCE,1970-10-01
3912,22.492,core_PCE,1970-11-01
3913,22.605,core_PCE,1970-12-01
3914,22.694,core_PCE,1971-01-01
3915,22.780,core_PCE,1971-02-01
3916,22.853,core_PCE,1971-03-01
3917,22.939,core_PCE,1971-04-01
3918,23.039,core_PCE,1971-05-01
3919,23.129,core_PCE,1971-06-01
3920,23.218,core_PCE,1971-07-01
3921,23.251,core_PCE,1971-08-01
3922,23.289,core_PCE,1971-09-01
3923,23.326,core_PCE,1971-10-01
3924,23.379,core_PCE,1971-11-01
3925,23.452,core_PCE,1971-12-01
3926,23.552,core_PCE,1972-01-01
3927,23.615,core_PCE,1972-02-01
3928,23.662,core_PCE,1972-03-01
3929,23.717,core_PCE,1972-04-01
3930,23.772,core_PCE,1972-05-01
3931,23.819,core_PCE,1972-06-01
3932,23.888,core_PCE,1972-07-01
3933,23.938,core_PCE,1972-08-01
3934,24.018,core_PCE,1972-09-01
3935,24.032,core_PCE,1972-10-01
3936,24.095,core_PCE,1972-11-01
3937,24.168,core_PCE,1972-12-01
3938,24.183,core_PCE,1973-01-01
3939,24.259,core_PCE,1973-02-01
3940,24.357,core_PCE,1973-03-01
3941,24.498,core_PCE,1973-04-01
3942,24.593,core_PCE,1973-05-01
3943,24.699,core_PCE,1973-06-01
3944,24.805,core_PCE,1973-07-01
3945,24.921,core_PCE,1973-08-01
3946,25.046,core_PCE,1973-09-01
3947,25.143,core_PCE,1973-10-01
3948,25.264,core_PCE,1973-11-01
3949,25.404,core_PCE,1973-12-01
3950,25.529,core_PCE,1974-01-01
3951,25.692,core_PCE,1974-02-01
3952,25.892,core_PCE,1974-03-01
3953,26.086,core_PCE,1974-04-01
3954,26.337,core_PCE,1974-05-01
3955,26.607,core_PCE,1974-06-01
3956,26.843,core_PCE,1974-07-01
3957,27.101,core_PCE,1974-08-01
3958,27.345,core_PCE,1974-09-01
3959,27.559,core_PCE,1974-10-01
3960,27.760,core_PCE,1974-11-01
3961,27.956,core_PCE,1974-12-01
3962,28.119,core_PCE,1975-01-01
3963,28.318,core_PCE,1975-02-01
3964,28.466,core_PCE,1975-03-01
3965,28.604,core_PCE,1975-04-01
3966,28.725,core_PCE,1975-05-01
3967,28.866,core_PCE,1975-06-01
3968,29.044,core_PCE,1975-07-01
3969,29.144,core_PCE,1975-08-01
3970,29.302,core_PCE,1975-09-01
3971,29.448,core_PCE,1975-10-01
3972,29.643,core_PCE,1975-11-01
3973,29.823,core_PCE,1975-12-01
